host_ts,dev_ms,adc
1789789128.283,2494183,0
1789789128.294,2494193,0
1789789128.304,2494204,0
1789789128.315,2494214,0
1789789128.326,2494225,0
1789789128.336,2494235,0
1789789128.347,2494246,0
1789789128.357,2494257,0
1789789128.367,2494267,0
1789789128.378,2494278,0
1789789128.389,2494288,0
1789789128.399,2494299,0
1789789128.410,2494309,0
1789789128.420,2494320,0
1789789128.431,2494330,0
1789789128.441,2494341,0
1789789128.452,2494351,0
1789789128.462,2494362,0
1789789128.473,2494372,0
1789789128.483,2494383,0
1789789128.531,2494393,0
1789789128.531,2494404,0
1789789128.532,2494414,0
1789789128.532,2494425,0
1789789128.536,2494436,0
1789789128.546,2494446,0
1789789128.557,2494457,0
1789789128.568,2494467,0
1789789128.578,2494478,0
1789789128.589,2494488,0
1789789128.599,2494499,0
1789789128.610,2494509,0
1789789128.620,2494520,0
1789789128.631,2494530,0
1789789128.641,2494541,0
1789789128.652,2494551,0
1789789128.662,2494562,0
1789789128.673,2494572,0
1789789128.684,2494583,0
1789789128.694,2494593,0
1789789128.704,2494604,0
1789789128.715,2494614,0
1789789128.726,2494625,0
1789789128.736,2494636,0
1789789128.747,2494646,0
1789789128.757,2494657,0
1789789128.768,2494667,0
1789789128.778,2494678,0
1789789128.789,2494688,0
1789789128.799,2494699,0
1789789128.846,2494709,0
1789789128.846,2494720,0
1789789128.847,2494730,0
1789789128.847,2494741,0
1789789128.853,2494751,0
1789789128.862,2494762,0
1789789128.873,2494772,0
1789789128.883,2494783,0
1789789128.894,2494793,0
1789789128.905,2494804,0
1789789128.915,2494815,0
1789789128.926,2494825,0
1789789128.936,2494836,0
1789789128.947,2494846,0
1789789128.957,2494857,0
1789789128.968,2494867,0
1789789128.978,2494878,0
1789789128.989,2494888,0
1789789128.999,2494899,0
1789789129.010,2494909,0
1789789129.020,2494920,0
1789789129.031,2494930,0
1789789129.041,2494941,0
1789789129.052,2494951,0
1789789129.062,2494962,0
1789789129.073,2494972,0
1789789129.084,2494983,0
1789789129.094,2494994,0
1789789129.105,2495004,0
1789789129.115,2495015,0
1789789129.153,2495025,0
1789789129.153,2495036,0
1789789129.153,2495046,0
1789789129.161,2495057,0
1789789129.168,2495067,0
1789789129.178,2495078,0
1789789129.189,2495088,0
1789789129.199,2495099,0
1789789129.210,2495109,0
1789789129.220,2495120,0
1789789129.231,2495130,0
1789789129.242,2495141,0
1789789129.252,2495151,0
1789789129.262,2495162,0
1789789129.273,2495173,0
1789789129.284,2495183,0
1789789129.294,2495194,0
1789789129.305,2495204,0
1789789129.315,2495215,0
1789789129.326,2495225,0
1789789129.336,2495236,0
1789789129.347,2495246,0
1789789129.357,2495257,0
1789789129.368,2495267,0
1789789129.378,2495278,0
1789789129.389,2495288,0
1789789129.400,2495299,0
1789789129.410,2495309,0
1789789129.421,2495320,0
1789789129.431,2495330,0
1789789129.477,2495341,0
1789789129.477,2495352,0
1789789129.477,2495362,0
1789789129.477,2495373,0
1789789129.484,2495383,0
1789789129.494,2495394,0
1789789129.505,2495404,0
1789789129.515,2495415,0
1789789129.526,2495425,0
1789789129.536,2495436,0
1789789129.547,2495446,0
1789789129.557,2495457,0
1789789129.568,2495467,0
1789789129.579,2495478,0
1789789129.589,2495488,0
1789789129.600,2495499,0
1789789129.610,2495509,0
1789789129.621,2495520,0
1789789129.631,2495531,0
1789789129.642,2495541,0
1789789129.652,2495552,0
1789789129.663,2495562,0
1789789129.673,2495573,0
1789789129.684,2495583,0
1789789129.694,2495594,0
1789789129.705,2495604,0
1789789129.715,2495615,0
1789789129.726,2495625,0
1789789129.736,2495636,0
1789789129.747,2495646,0
1789789129.791,2495657,0
1789789129.791,2495667,0
1789789129.791,2495678,0
1789789129.791,2495688,0
1789789129.802,2495699,0
1789789129.810,2495710,0
1789789129.820,2495720,0
1789789129.831,2495731,0
1789789129.842,2495741,0
1789789129.852,2495752,0
1789789129.863,2495762,0
1789789129.873,2495773,0
1789789129.884,2495783,0
1789789129.894,2495794,0
1789789129.905,2495804,0
1789789129.916,2495815,0
1789789129.926,2495825,0
1789789129.936,2495836,0
1789789129.947,2495846,0
1789789129.958,2495857,0
1789789129.968,2495867,0
1789789129.978,2495878,0
1789789129.989,2495888,0
1789789130.000,2495899,0
1789789130.010,2495910,0
1789789130.021,2495920,0
1789789130.031,2495931,0
1789789130.042,2495941,0
1789789130.052,2495952,0
1789789130.063,2495962,0
1789789130.098,2495973,0
1789789130.099,2495983,0
1789789130.099,2495994,0
1789789130.107,2496004,0
1789789130.116,2496015,0
1789789130.126,2496025,0
1789789130.136,2496036,0
1789789130.147,2496046,0
1789789130.157,2496057,0
1789789130.168,2496067,0
1789789130.179,2496078,0
1789789130.189,2496089,0
1789789130.200,2496099,0
1789789130.210,2496110,0
1789789130.221,2496120,0
1789789130.231,2496131,0
1789789130.242,2496141,0
1789789130.252,2496152,0
1789789130.263,2496162,0
1789789130.273,2496173,0
1789789130.284,2496183,0
1789789130.295,2496194,0
1789789130.305,2496204,0
1789789130.315,2496215,0
1789789130.326,2496225,0
1789789130.337,2496236,0
1789789130.347,2496246,0
1789789130.357,2496257,0
1789789130.368,2496268,0
1789789130.378,2496278,0
1789789130.420,2496289,0
1789789130.420,2496299,0
1789789130.420,2496310,0
1789789130.421,2496320,0
1789789130.431,2496331,0
1789789130.442,2496341,0
1789789130.452,2496352,0
1789789130.463,2496362,0
1789789130.473,2496373,0
1789789130.484,2496383,0
1789789130.494,2496394,0
1789789130.505,2496404,0
1789789130.515,2496415,0
1789789130.526,2496425,0
1789789130.537,2496436,0
1789789130.547,2496447,0
1789789130.558,2496457,0
1789789130.568,2496468,0
1789789130.579,2496478,0
1789789130.589,2496489,0
1789789130.600,2496499,0
1789789130.610,2496510,0
1789789130.621,2496520,0
1789789130.631,2496531,0
1789789130.642,2496541,0
1789789130.653,2496552,0
1789789130.663,2496562,0
1789789130.673,2496573,0
1789789130.684,2496583,0
1789789130.695,2496594,0
1789789130.735,2496604,0
1789789130.735,2496615,0
1789789130.736,2496626,0
1789789130.737,2496636,0
1789789130.747,2496647,0
1789789130.758,2496657,0
1789789130.768,2496668,0
1789789130.779,2496678,0
1789789130.789,2496689,0
1789789130.800,2496699,0
1789789130.810,2496710,0
1789789130.821,2496720,0
1789789130.831,2496731,0
1789789130.842,2496741,0
1789789130.852,2496752,0
1789789130.863,2496762,0
1789789130.874,2496773,0
1789789130.884,2496783,0
1789789130.895,2496794,0
1789789130.905,2496805,0
1789789130.916,2496815,0
1789789130.926,2496826,0
1789789130.937,2496836,0
1789789130.947,2496847,0
1789789130.958,2496857,0
1789789130.968,2496868,0
1789789130.979,2496878,0
1789789130.989,2496889,0
1789789131.000,2496899,0
1789789131.011,2496910,1622
1789789131.066,2496920,1897
1789789131.066,2496931,2215
1789789131.066,2496941,2240
1789789131.066,2496952,2112
1789789131.066,2496962,2511
1789789131.074,2496973,2537
1789789131.084,2496984,2544
1789789131.095,2496994,2591
1789789131.105,2497005,2724
1789789131.116,2497015,2831
1789789131.126,2497026,2925
1789789131.137,2497036,2961
1789789131.148,2497047,3019
1789789131.158,2497057,3068
1789789131.168,2497068,3120
1789789131.179,2497078,3216
1789789131.190,2497089,3310
1789789131.200,2497099,3315
1789789131.211,2497110,3327
1789789131.221,2497120,3371
1789789131.232,2497131,3409
1789789131.242,2497141,3417
1789789131.253,2497152,3441
1789789131.264,2497163,3471
1789789131.274,2497173,3490
1789789131.285,2497184,3571
1789789131.295,2497194,3632
1789789131.306,2497205,3642
1789789131.316,2497215,3639
1789789131.327,2497226,3679
1789789131.337,2497236,3648
1789789131.387,2497247,3715
1789789131.388,2497257,3760
1789789131.388,2497268,3790
1789789131.389,2497278,3846
1789789131.390,2497289,3906
1789789131.400,2497299,3907
1789789131.411,2497310,3853
1789789131.421,2497320,3923
1789789131.432,2497331,3877
1789789131.442,2497342,3874
1789789131.453,2497352,3857
1789789131.463,2497363,3836
1789789131.474,2497373,3856
1789789131.484,2497384,3855
1789789131.495,2497394,3789
1789789131.505,2497405,3855
1789789131.516,2497415,3940
1789789131.527,2497426,3881
1789789131.537,2497436,3920
1789789131.548,2497447,3927
1789789131.558,2497457,3935
1789789131.569,2497468,3911
1789789131.579,2497478,3793
1789789131.590,2497489,3689
1789789131.600,2497500,3583
1789789131.611,2497510,3269
1789789131.621,2497521,2618
1789789131.632,2497531,1202
1789789131.642,2497542,0
1789789131.653,2497552,0
1789789131.663,2497563,0
1789789131.704,2497573,0
1789789131.705,2497584,0
1789789131.705,2497594,0
1789789131.705,2497605,0
1789789131.716,2497615,0
1789789131.726,2497626,0
1789789131.737,2497636,0
1789789131.747,2497647,0
1789789131.758,2497657,0
1789789131.768,2497668,0
1789789131.779,2497679,0
1789789131.790,2497689,0
1789789131.800,2497700,0
1789789131.811,2497710,0
1789789131.821,2497721,0
1789789131.832,2497731,0
1789789131.842,2497742,0
1789789131.853,2497752,0
1789789131.863,2497763,0
1789789131.874,2497773,0
1789789131.884,2497784,0
1789789131.895,2497794,0
1789789131.905,2497805,0
1789789131.916,2497815,0
1789789131.926,2497826,0
1789789131.937,2497836,0
1789789131.948,2497847,0
1789789131.959,2497858,0
1789789131.969,2497868,0
1789789131.979,2497879,0
1789789132.022,2497889,0
1789789132.022,2497900,0
1789789132.022,2497910,0
1789789132.022,2497921,0
1789789132.033,2497931,0
1789789132.042,2497942,0
1789789132.053,2497952,0
1789789132.063,2497963,0
1789789132.074,2497973,0
1789789132.084,2497984,0
1789789132.095,2497994,0
1789789132.105,2498005,0
1789789132.116,2498015,0
1789789132.127,2498026,0
1789789132.137,2498037,0
1789789132.148,2498047,0
1789789132.158,2498058,0
1789789132.169,2498068,0
1789789132.179,2498079,0
1789789132.190,2498089,0
1789789132.200,2498100,0
1789789132.211,2498110,0
1789789132.221,2498121,0
1789789132.232,2498131,0
1789789132.242,2498142,0
1789789132.253,2498152,0
1789789132.264,2498163,0
1789789132.274,2498173,0
1789789132.285,2498184,0
1789789132.295,2498194,0
1789789132.312,2498205,0
1789789132.332,2498215,0
1789789132.332,2498226,0
1789789132.341,2498237,0
1789789132.350,2498247,0
1789789132.358,2498258,0
1789789132.369,2498268,0
1789789132.379,2498279,0
1789789132.390,2498289,0
1789789132.400,2498300,0
1789789132.411,2498310,0
1789789132.421,2498321,0
1789789132.432,2498331,0
1789789132.442,2498342,0
1789789132.453,2498352,0
1789789132.464,2498363,0
1789789132.474,2498373,0
1789789132.485,2498384,0
1789789132.495,2498394,0
1789789132.506,2498405,0
1789789132.516,2498416,0
1789789132.527,2498426,0
1789789132.537,2498437,0
1789789132.548,2498447,0
1789789132.558,2498458,0
1789789132.570,2498468,0
1789789132.580,2498480,0
1789789132.591,2498490,0
1789789132.601,2498501,0
1789789132.612,2498511,0
1789789132.657,2498522,0
1789789132.657,2498532,0
1789789132.657,2498543,0
1789789132.657,2498553,0
1789789132.665,2498564,0
1789789132.675,2498574,0
1789789132.685,2498585,0
1789789132.696,2498595,0
1789789132.707,2498606,0
1789789132.717,2498617,0
1789789132.728,2498627,0
1789789132.738,2498638,0
1789789132.749,2498648,0
1789789132.759,2498659,0
1789789132.770,2498669,0
1789789132.780,2498680,0
1789789132.791,2498690,0
1789789132.802,2498701,0
1789789132.812,2498711,0
1789789132.823,2498722,0
1789789132.833,2498732,0
1789789132.844,2498743,0
1789789132.854,2498753,0
1789789132.865,2498764,0
1789789132.875,2498774,0
1789789132.886,2498785,0
1789789132.896,2498796,0
1789789132.907,2498806,0
1789789132.917,2498817,0
1789789132.928,2498827,0
1789789132.974,2498838,0
1789789132.974,2498848,0
1789789132.974,2498859,0
1789789132.974,2498869,0
1789789132.981,2498880,0
1789789132.991,2498890,0
1789789133.001,2498901,0
1789789133.012,2498911,0
1789789133.022,2498922,0
1789789133.033,2498932,0
1789789133.043,2498943,0
1789789133.054,2498953,0
1789789133.064,2498964,0
1789789133.075,2498975,0
1789789133.086,2498985,0
1789789133.096,2498996,0
1789789133.107,2499006,0
1789789133.117,2499017,0
1789789133.128,2499027,0
1789789133.138,2499038,0
1789789133.149,2499048,0
1789789133.159,2499059,0
1789789133.170,2499069,0
1789789133.181,2499080,0
1789789133.191,2499090,0
1789789133.202,2499101,0
1789789133.213,2499111,0
1789789133.223,2499122,0
1789789133.233,2499132,0
1789789133.244,2499143,0
1789789133.283,2499154,0
1789789133.283,2499164,0
1789789133.283,2499175,0
1789789133.292,2499185,0
1789789133.298,2499196,0
1789789133.307,2499206,0
1789789133.317,2499217,0
1789789133.328,2499227,0
1789789133.338,2499238,0
1789789133.349,2499248,0
1789789133.359,2499259,0
1789789133.370,2499269,0
1789789133.380,2499280,0
1789789133.391,2499290,0
1789789133.401,2499301,0
1789789133.412,2499311,0
1789789133.423,2499322,0
1789789133.433,2499332,0
1789789133.444,2499343,0
1789789133.454,2499354,0
1789789133.465,2499364,0
1789789133.475,2499375,0
1789789133.486,2499385,0
1789789133.496,2499396,0
1789789133.507,2499406,0
1789789133.517,2499417,0
1789789133.528,2499427,0
1789789133.538,2499438,0
1789789133.549,2499448,0
1789789133.559,2499459,0
1789789133.570,2499469,0
1789789133.617,2499480,0
1789789133.618,2499490,0
1789789133.618,2499501,0
1789789133.618,2499511,0
1789789133.623,2499522,0
1789789133.633,2499533,0
1789789133.644,2499543,0
1789789133.654,2499554,0
1789789133.665,2499564,0
1789789133.675,2499575,0
1789789133.686,2499585,0
1789789133.696,2499596,0
1789789133.707,2499606,0
1789789133.717,2499617,0
1789789133.728,2499627,0
1789789133.738,2499638,0
1789789133.749,2499648,0
1789789133.760,2499659,0
1789789133.770,2499669,0
1789789133.781,2499680,0
1789789133.791,2499690,0
1789789133.802,2499701,0
1789789133.812,2499712,0
1789789133.823,2499722,0
1789789133.833,2499733,0
1789789133.844,2499743,0
1789789133.854,2499754,0
1789789133.865,2499764,0
1789789133.875,2499775,0
1789789133.886,2499785,0
1789789133.896,2499796,0
1789789133.939,2499806,0
1789789133.939,2499817,0
1789789133.939,2499827,0
1789789133.940,2499838,0
1789789133.949,2499848,0
1789789133.959,2499859,0
1789789133.970,2499869,0
1789789133.981,2499880,0
1789789133.991,2499891,0
1789789134.001,2499901,0
1789789134.012,2499912,0
1789789134.023,2499922,0
1789789134.033,2499933,0
1789789134.044,2499943,0
1789789134.054,2499954,0
1789789134.065,2499964,0
1789789134.075,2499975,0
1789789134.086,2499985,0
1789789134.097,2499996,0
1789789134.107,2500006,0
1789789134.117,2500017,0
1789789134.128,2500027,0
1789789134.138,2500038,0
1789789134.149,2500048,0
1789789134.160,2500059,0
1789789134.170,2500070,0
1789789134.181,2500080,0
1789789134.191,2500091,0
1789789134.202,2500101,0
1789789134.244,2500112,0
1789789134.244,2500122,0
1789789134.244,2500133,0
1789789134.244,2500143,0
1789789134.254,2500154,0
1789789134.265,2500164,0
1789789134.275,2500175,0
1789789134.286,2500185,0
1789789134.296,2500196,0
1789789134.307,2500206,0
1789789134.317,2500217,0
1789789134.328,2500227,0
1789789134.338,2500238,0
1789789134.349,2500249,0
1789789134.360,2500259,0
1789789134.370,2500270,0
1789789134.381,2500280,0
1789789134.391,2500291,0
1789789134.402,2500301,0
1789789134.412,2500312,0
1789789134.423,2500322,0
1789789134.433,2500333,0
1789789134.444,2500343,0
1789789134.454,2500354,0
1789789134.465,2500364,0
1789789134.476,2500375,0
1789789134.486,2500385,0
1789789134.497,2500396,0
1789789134.507,2500406,0
1789789134.518,2500417,0
1789789134.528,2500428,0
1789789134.539,2500438,0
1789789134.549,2500449,0
1789789134.576,2500459,0
1789789134.597,2500470,0
1789789134.597,2500480,0
1789789134.597,2500491,0
1789789134.603,2500501,0
1789789134.612,2500512,0
1789789134.623,2500522,0
1789789134.633,2500533,0
1789789134.644,2500543,0
1789789134.654,2500554,0
1789789134.665,2500564,0
1789789134.675,2500575,0
1789789134.686,2500585,0
1789789134.697,2500596,0
1789789134.707,2500607,0
1789789134.718,2500617,0
1789789134.728,2500628,0
1789789134.739,2500638,0
1789789134.749,2500649,0
1789789134.760,2500659,0
1789789134.770,2500670,0
1789789134.781,2500680,0
1789789134.791,2500691,0
1789789134.802,2500701,0
1789789134.813,2500712,0
1789789134.823,2500722,0
1789789134.833,2500733,0
1789789134.844,2500743,0
1789789134.855,2500754,0
1789789134.865,2500764,0
1789789134.887,2500775,0
1789789134.917,2500785,0
1789789134.918,2500796,0
1789789134.919,2500807,0
1789789134.919,2500817,0
1789789134.930,2500828,0
1789789134.939,2500838,0
1789789134.949,2500849,0
1789789134.960,2500859,0
1789789134.970,2500870,0
1789789134.981,2500880,0
1789789134.991,2500891,0
1789789135.002,2500901,0
1789789135.012,2500912,0
1789789135.023,2500922,0
1789789135.033,2500933,0
1789789135.044,2500943,0
1789789135.055,2500954,0
1789789135.065,2500964,0
1789789135.076,2500975,0
1789789135.086,2500986,0
1789789135.097,2500996,0
1789789135.107,2501007,0
1789789135.118,2501017,0
1789789135.128,2501028,0
1789789135.139,2501038,0
1789789135.149,2501049,0
1789789135.160,2501059,0
1789789135.170,2501070,0
1789789135.181,2501080,0
1789789135.191,2501091,0
1789789135.226,2501101,0
1789789135.226,2501112,0
1789789135.226,2501122,0
1789789135.234,2501133,0
1789789135.246,2501143,0
1789789135.254,2501154,0
1789789135.265,2501165,0
1789789135.275,2501175,0
1789789135.286,2501186,0
1789789135.297,2501196,0
1789789135.307,2501207,0
1789789135.318,2501217,0
1789789135.328,2501228,0
1789789135.339,2501238,0
1789789135.349,2501249,0
1789789135.360,2501259,0
1789789135.370,2501270,0
1789789135.381,2501280,0
1789789135.391,2501291,0
1789789135.402,2501301,0
1789789135.412,2501312,0
1789789135.423,2501322,0
1789789135.434,2501333,0
1789789135.444,2501344,0
1789789135.454,2501354,0
1789789135.465,2501365,0
1789789135.476,2501375,0
1789789135.486,2501386,0
1789789135.497,2501396,0
1789789135.507,2501407,0
1789789135.551,2501417,0
1789789135.551,2501428,0
1789789135.552,2501438,0
1789789135.552,2501449,0
1789789135.560,2501459,0
1789789135.570,2501470,0
1789789135.581,2501480,0
1789789135.591,2501491,0
1789789135.602,2501501,0
1789789135.613,2501512,0
1789789135.623,2501523,0
1789789135.633,2501533,0
1789789135.644,2501544,0
1789789135.655,2501554,0
1789789135.665,2501565,0
1789789135.676,2501575,0
1789789135.686,2501586,0
1789789135.697,2501596,0
1789789135.708,2501607,0
1789789135.718,2501617,0
1789789135.728,2501628,0
1789789135.739,2501638,0
1789789135.749,2501649,0
1789789135.760,2501659,0
1789789135.771,2501670,0
1789789135.781,2501680,0
1789789135.791,2501691,0
1789789135.802,2501702,0
1789789135.813,2501712,0
1789789135.823,2501723,0
1789789135.876,2501733,0
1789789135.876,2501744,0
1789789135.876,2501754,0
1789789135.877,2501765,0
1789789135.877,2501775,0
1789789135.887,2501786,0
1789789135.897,2501796,0
1789789135.907,2501807,0
1789789135.918,2501817,0
1789789135.928,2501828,0
1789789135.939,2501838,0
1789789135.949,2501849,0
1789789135.960,2501859,0
1789789135.970,2501870,0
1789789135.981,2501880,0
1789789135.992,2501891,0
1789789136.002,2501902,0
1789789136.013,2501912,0
1789789136.023,2501923,0
1789789136.034,2501933,0
1789789136.044,2501944,0
1789789136.055,2501954,0
1789789136.065,2501965,0
1789789136.076,2501975,0
1789789136.086,2501986,0
1789789136.097,2501996,0
1789789136.108,2502007,0
1789789136.118,2502017,0
1789789136.128,2502028,0
1789789136.139,2502038,0
1789789136.150,2502049,0
1789789136.188,2502059,0
1789789136.188,2502070,0
1789789136.189,2502081,0
1789789136.198,2502091,0
1789789136.202,2502102,0
1789789136.213,2502112,0
1789789136.223,2502123,0
1789789136.234,2502133,0
1789789136.244,2502144,0
1789789136.255,2502154,0
1789789136.265,2502165,0
1789789136.276,2502175,0
1789789136.286,2502186,0
1789789136.297,2502196,0
1789789136.307,2502207,0
1789789136.318,2502217,0
1789789136.328,2502228,0
1789789136.339,2502238,0
1789789136.350,2502249,0
1789789136.360,2502260,0
1789789136.371,2502270,0
1789789136.381,2502281,0
1789789136.392,2502291,0
1789789136.402,2502302,0
1789789136.413,2502312,0
1789789136.423,2502323,0
1789789136.434,2502333,0
1789789136.444,2502344,0
1789789136.455,2502354,0
1789789136.465,2502365,0
1789789136.501,2502375,0
1789789136.519,2502386,0
1789789136.519,2502396,0
1789789136.519,2502407,0
1789789136.520,2502417,0
1789789136.529,2502428,0
1789789136.539,2502439,0
1789789136.549,2502449,0
1789789136.560,2502460,0
1789789136.571,2502470,0
1789789136.581,2502481,0
1789789136.591,2502491,0
1789789136.602,2502502,0
1789789136.613,2502512,0
1789789136.623,2502523,0
1789789136.634,2502533,0
1789789136.644,2502544,0
1789789136.655,2502554,0
1789789136.665,2502565,0
1789789136.676,2502575,0
1789789136.686,2502586,0
1789789136.697,2502596,0
1789789136.707,2502607,0
1789789136.718,2502618,0
1789789136.729,2502628,0
1789789136.739,2502639,0
1789789136.750,2502649,0
1789789136.760,2502660,0
1789789136.771,2502670,0
1789789136.781,2502681,0
1789789136.792,2502691,0
1789789136.835,2502702,0
1789789136.835,2502712,0
1789789136.835,2502723,0
1789789136.835,2502733,0
1789789136.846,2502744,0
1789789136.855,2502754,0
1789789136.865,2502765,0
1789789136.876,2502775,0
1789789136.886,2502786,0
1789789136.897,2502797,0
1789789136.907,2502807,0
1789789136.918,2502818,0
1789789136.929,2502828,0
1789789136.939,2502839,0
1789789136.949,2502849,0
1789789136.960,2502860,0
1789789136.971,2502870,0
1789789136.981,2502881,0
1789789136.992,2502891,0
1789789137.002,2502902,0
1789789137.013,2502912,0
1789789137.023,2502923,0
1789789137.034,2502933,0
1789789137.045,2502944,0
1789789137.055,2502954,0
1789789137.065,2502965,0
1789789137.076,2502976,0
1789789137.087,2502986,0
1789789137.097,2502997,0
1789789137.108,2503007,0
1789789137.139,2503018,0
1789789137.139,2503028,0
1789789137.139,2503039,0
1789789137.150,2503049,0
1789789137.160,2503060,0
1789789137.171,2503070,0
1789789137.181,2503081,0
1789789137.192,2503091,0
1789789137.202,2503102,0
1789789137.213,2503112,0
1789789137.223,2503123,0
1789789137.234,2503133,0
1789789137.244,2503144,0
1789789137.255,2503155,0
1789789137.266,2503165,0
1789789137.276,2503176,0
1789789137.287,2503186,0
1789789137.297,2503197,0
1789789137.308,2503207,0
1789789137.318,2503218,0
1789789137.329,2503228,0
1789789137.340,2503239,0
1789789137.350,2503249,0
1789789137.361,2503260,0
1789789137.371,2503270,0
1789789137.381,2503281,0
1789789137.392,2503291,0
1789789137.402,2503302,0
1789789137.413,2503312,0
1789789137.431,2503323,0
1789789137.463,2503333,0
1789789137.463,2503344,0
1789789137.463,2503355,0
1789789137.466,2503365,0
1789789137.477,2503376,0
1789789137.487,2503386,0
1789789137.497,2503397,0
1789789137.508,2503407,0
1789789137.518,2503418,0
1789789137.529,2503428,0
1789789137.539,2503439,0
1789789137.550,2503449,0
1789789137.560,2503460,0
1789789137.571,2503470,0
1789789137.581,2503481,0
1789789137.592,2503491,0
1789789137.602,2503502,0
1789789137.613,2503512,0
1789789137.624,2503523,0
1789789137.634,2503534,0
1789789137.645,2503544,0
1789789137.655,2503555,0
1789789137.666,2503565,0
1789789137.676,2503576,0
1789789137.687,2503586,0
1789789137.697,2503597,0
1789789137.708,2503607,0
1789789137.718,2503618,0
1789789137.729,2503628,0
1789789137.739,2503639,0
1789789137.778,2503649,0
1789789137.778,2503660,0
1789789137.778,2503670,0
1789789137.783,2503681,0
1789789137.792,2503691,0
1789789137.802,2503702,0
1789789137.813,2503713,0
1789789137.823,2503723,0
1789789137.834,2503734,0
1789789137.845,2503744,0
1789789137.855,2503755,0
1789789137.866,2503765,0
1789789137.876,2503776,0
1789789137.887,2503786,0
1789789137.897,2503797,0
1789789137.908,2503807,0
1789789137.918,2503818,0
1789789137.929,2503828,0
1789789137.939,2503839,0
1789789137.950,2503849,0
1789789137.960,2503860,0
1789789137.971,2503870,0
1789789137.982,2503881,0
1789789137.992,2503892,0
1789789138.003,2503902,0
1789789138.013,2503913,0
1789789138.024,2503923,0
1789789138.034,2503934,0
1789789138.045,2503944,0
1789789138.055,2503955,0
1789789138.085,2503965,0
1789789138.085,2503976,0
1789789138.095,2503986,0
1789789138.100,2503997,0
1789789138.108,2504007,0
1789789138.118,2504018,0
1789789138.129,2504028,0
1789789138.139,2504039,0
1789789138.150,2504049,0
1789789138.160,2504060,0
1789789138.171,2504071,0
1789789138.181,2504081,0
1789789138.192,2504092,0
1789789138.203,2504102,0
1789789138.213,2504113,0
1789789138.224,2504123,0
1789789138.234,2504134,0
1789789138.245,2504144,0
1789789138.255,2504155,0
1789789138.266,2504165,0
1789789138.276,2504176,0
1789789138.287,2504186,0
1789789138.297,2504197,0
1789789138.308,2504207,0
1789789138.318,2504218,0
1789789138.329,2504228,0
1789789138.339,2504239,0
1789789138.350,2504250,0
1789789138.361,2504260,0
1789789138.371,2504271,0
1789789138.407,2504281,0
1789789138.410,2504292,0
1789789138.410,2504302,0
1789789138.415,2504313,0
1789789138.425,2504323,0
1789789138.435,2504335,0
1789789138.446,2504345,0
1789789138.456,2504356,0
1789789138.467,2504366,0
1789789138.477,2504377,0
1789789138.488,2504387,0
1789789138.498,2504398,0
1789789138.509,2504408,0
1789789138.519,2504419,0
1789789138.530,2504429,0
1789789138.540,2504440,0
1789789138.551,2504451,0
1789789138.561,2504461,0
1789789138.572,2504472,0
1789789138.583,2504482,0
1789789138.593,2504493,0
1789789138.604,2504503,0
1789789138.614,2504514,0
1789789138.625,2504524,0
1789789138.635,2504535,0
1789789138.646,2504545,0
1789789138.656,2504556,0
1789789138.667,2504566,0
1789789138.677,2504577,0
1789789138.722,2504587,0
1789789138.724,2504598,0
1789789138.724,2504608,0
1789789138.725,2504619,0
1789789138.730,2504629,0
1789789138.740,2504640,0
1789789138.751,2504651,0
1789789138.761,2504661,0
1789789138.772,2504672,0
1789789138.783,2504682,0
1789789138.793,2504693,0
1789789138.804,2504703,0
1789789138.814,2504714,0
1789789138.825,2504724,0
1789789138.835,2504735,0
1789789138.846,2504745,0
1789789138.857,2504756,1264
1789789138.867,2504766,1744
1789789138.877,2504777,0
1789789138.888,2504787,862
1789789138.899,2504798,2307
1789789138.909,2504808,2537
1789789138.920,2504819,1927
1789789138.930,2504830,2619
1789789138.941,2504840,2757
1789789138.951,2504851,2867
1789789138.962,2504861,2929
1789789138.972,2504872,3037
1789789138.983,2504882,3088
1789789138.994,2504893,3152
1789789139.035,2504903,3235
1789789139.035,2504914,3270
1789789139.035,2504924,3289
1789789139.036,2504935,3376
1789789139.047,2504945,3462
1789789139.057,2504956,3514
1789789139.067,2504966,3563
1789789139.078,2504977,3632
1789789139.088,2504988,3662
1789789139.099,2504998,3717
1789789139.109,2505009,3733
1789789139.120,2505019,3743
1789789139.130,2505030,3745
1789789139.141,2505040,3740
1789789139.151,2505051,3765
1789789139.162,2505061,3755
1789789139.173,2505072,3773
1789789139.183,2505082,3712
1789789139.194,2505093,3677
1789789139.204,2505103,3661
1789789139.215,2505114,3583
1789789139.225,2505124,3526
1789789139.236,2505135,3540
1789789139.247,2505145,3526
1789789139.257,2505156,3551
1789789139.267,2505167,3578
1789789139.278,2505177,3620
1789789139.288,2505188,3634
1789789139.299,2505198,3653
1789789139.309,2505209,3661
1789789139.321,2505219,3627
1789789139.359,2505230,3623
1789789139.359,2505240,3649
1789789139.359,2505251,3632
1789789139.363,2505261,3664
1789789139.372,2505272,3683
1789789139.383,2505282,3707
1789789139.394,2505293,3665
1789789139.404,2505303,3662
1789789139.415,2505314,3670
1789789139.425,2505325,3678
1789789139.436,2505335,3685
1789789139.446,2505346,3692
1789789139.457,2505356,3686
1789789139.467,2505367,3673
1789789139.478,2505377,3689
1789789139.488,2505388,3669
1789789139.499,2505398,3685
